text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Jangka audio &gt; Jangka bunyi https://t.co/1gF9yTy0Ga	66369	Neutral	17	1392	2022-01-22T13:41:08.837563Z	2022-01-22T13:41:08.837572Z	1.476
Baru je kot tukar screen protector	66368	Negative	17	1391	2022-01-22T13:41:07.000754Z	2022-01-22T13:41:07.000770Z	4.756
Sultan Johor mengingatkan masyarakat khususnya umat Islam agar tidak mudah terpengaruh dengan golongan antivaksin. https://t.co/mRVCS9vzxu	66367	Positive	17	1390	2022-01-22T13:41:01.872601Z	2022-01-22T13:41:01.872624Z	1.748
@stevestarkss Wkwkwk tp dia jg kalo ke tva gabakal punya power apa2 so i guess bkal diem aj sperti batu	66366	Neutral	17	1389	2022-01-22T13:40:59.724219Z	2022-01-22T13:40:59.724230Z	4.637
Jibonay sudu kosto koray gelam...suk pailam na...hairay bides r des...sob e aki rokom....allah tumi sahajo koro...amin	66365	Neutral	17	1388	2022-01-22T13:40:54.713375Z	2022-01-22T13:40:54.713387Z	2.448
Nak beli basikal, turquoise, nak COD. Kat aku semua tinggal orange, turquoise ada 2 je, kat kedai kakak kat johor. https://t.co/Cp6ENNjcY1	66364	Neutral	17	1387	2022-01-22T13:40:51.857813Z	2022-01-22T13:40:51.857827Z	2.008
Hits namun kitsch, hujan blitz, padahal gulita. Naik-naik ke puncak gunung kasta Mati lelah karena terlalu berusaha	66363	Negative	17	1386	2022-01-22T13:40:49.468193Z	2022-01-22T13:40:49.468207Z	3.67
Hehe tempat mak saya vaksin aritu https://t.co/nAM15Dpt1u	66362	Neutral	17	1385	2022-01-22T13:40:45.410502Z	2022-01-22T13:40:45.410514Z	4.329
@nshresch__ @EVallerrie Aah betul2 org sabah mcm ni , normal je hehe..tapi parent i tak la hehe..da biasa kan pnggil nama dr kecik..gituuuu	66361	Positive	17	1384	2022-01-22T13:40:40.728174Z	2022-01-22T13:40:40.728182Z	4.145
Hahahahaah kak neelo kau!!! Nilai pindah selangor terus jadi tak bernilai	66360	Negative	17	1383	2022-01-22T13:40:36.256622Z	2022-01-22T13:40:36.256637Z	2.948
@1163Ahmadmat Ngapa abg ni buang semua telur2 tu? Marah pasai apa ni.	66359	Negative	17	1382	2022-01-22T13:40:32.954185Z	2022-01-22T13:40:32.954201Z	2.503
@chuckysemiwaras Pundek. Hike belakang rumah gua tak roger	66358	Negative	17	1381	2022-01-22T13:40:30.124840Z	2022-01-22T13:40:30.124853Z	1.904
Dah lamak sik dengar heli limpas atas rumah kenak duak tiga ari tok ada balit oo ahahahahaha seremmm	66357	Negative	17	1380	2022-01-22T13:40:27.845099Z	2022-01-22T13:40:27.845111Z	13.676
RT bernamadotcom: SPR terima notis tamat tempoh DUN Sarawak, pilihan raya ditangguh di bawah Seksyen 13 Ordinan Dar https://t.co/ojJ2sHFZIc	66355	Neutral	17	1378	2022-01-22T13:40:00.234673Z	2022-01-22T13:40:00.234682Z	2.631
Keluar bungkus makanan. https://t.co/W9l2euCfpB	66354	Neutral	17	1377	2022-01-22T13:39:57.236462Z	2022-01-22T13:39:57.236471Z	2.025
Siapa yang beli minyak k3nc4ng p4d0 on Shopee tu, i see you	66353	Negative	17	1376	2022-01-22T13:39:54.839646Z	2022-01-22T13:39:54.839659Z	2.41
@troepen12 dukungan update softwarenya emang juara + optimalisasi tapi gatau juga kalo yang lawas bakal tetep enak https://t.co/QrDn0Y9x2K	66352	Negative	17	1375	2022-01-22T13:39:52.088134Z	2022-01-22T13:39:52.088150Z	7.322
25 PATI Indonesia di cekup cuba masuk Malaysia. Tangkapan dilakukan di persisir Pantai Sedeli Kecil dan Pantai Hote https://t.co/AyztQ4PSIj	66351	Negative	17	1374	2022-01-22T13:39:44.399336Z	2022-01-22T13:39:44.399350Z	6.15
ya ampun cells colouring pun	66350	Neutral	17	1373	2022-01-22T13:39:37.901136Z	2022-01-22T13:39:37.901150Z	1.804
@ZakiHafifi So daging dah on ke belom??	66349	Neutral	17	1372	2022-01-22T13:39:35.755622Z	2022-01-22T13:39:35.755635Z	2.134
Lm yuk kak bo taekoo , taegguk , taetae https://t.co/NPKSH7JOrf	66348	Neutral	17	1371	2022-01-22T13:39:33.295965Z	2022-01-22T13:39:33.295981Z	1.147
Kesiannyaaa dia mesti nk cari laut	66347	Negative	17	1370	2022-01-22T13:39:31.779012Z	2022-01-22T13:39:31.779022Z	2.228
Bahaya microsleep guys,	66346	Negative	17	1369	2022-01-22T13:39:29.226225Z	2022-01-22T13:39:29.226243Z	2.474
aok eh mek nak g istanbul tok nak sambong belaja. niat dah ada semu dah ready covid jak sik ready bye	66345	Neutral	17	1368	2022-01-22T13:39:26.400366Z	2022-01-22T13:39:26.400378Z	5.748
Ikut nsd atau esd ya?	66344	Neutral	17	1367	2022-01-22T13:39:20.226962Z	2022-01-22T13:39:20.226975Z	10.308
@ChairmanGLC @LagaCawan Pegi saringan test covid percuma Selangor, dpt jgk roti, mineral water &amp; face mask tp plastik kosong jernih tu je tak de pulak muka sesiapa kt plastik tu	66343	Positive	17	1366	2022-01-22T13:39:09.560390Z	2022-01-22T13:39:09.560401Z	6.826
: circa 2002-2003 kalau ang boleh main lagu cromok another you, metallica nothing else matter kira ang champion laa	66342	Neutral	17	1365	2022-01-22T13:39:02.333709Z	2022-01-22T13:39:02.333723Z	2.206
@pausotong12 @Milo_Sotong @plsilikeusm Boleh akk onzz jee siapa nak join dialukan. Saya tag penganjur majlis &amp; chairman dulu	66341	Positive	17	1364	2022-01-22T13:38:59.751219Z	2022-01-22T13:38:59.751243Z	2.173
Bodoh sab. Lalu tol ikut laluan moto.. nasib sedar..dah hmpir 50%..	66340	Negative	17	1363	2022-01-22T13:38:57.231692Z	2022-01-22T13:38:57.231705Z	1.352
@muslahhhhh Cucuk kt mana?	66339	Neutral	17	1362	2022-01-22T13:38:55.585116Z	2022-01-22T13:38:55.585129Z	1.364
Kadang2 aku tgk bini aku saje buat bodo2, tp biasanya aku la yg rase bodoh sbb banyak sgt dia ajar aku walaupun dia https://t.co/Mo1ywuhHol	66338	Positive	17	1361	2022-01-22T13:38:53.850353Z	2022-01-22T13:38:53.850386Z	5.824
Aku dah maki kat facebook. Maghi ramai ramai!!	66337	Negative	17	1360	2022-01-22T13:38:47.648912Z	2022-01-22T13:38:47.648924Z	1.599
Kalau masih single dah join dah bestnyaaaaaa	66336	Positive	17	1359	2022-01-22T13:38:45.702274Z	2022-01-22T13:38:45.702282Z	2.287
Selamat pagi smua dengan muka aku x bermekap.. Haaa.. Sape kate aku x konpiden dgn muka ori aku ni https://t.co/20JH4l601Q	66335	Positive	17	1358	2022-01-22T13:38:43.070890Z	2022-01-22T13:38:43.070900Z	1.86
LOCAL: Terengganu (I stan penyu ) INTERNATIONAL: Singapore (dekat dekat dulu )	66334	Neutral	17	1357	2022-01-22T13:38:40.843090Z	2022-01-22T13:38:40.843101Z	1.419
@zynnzr Hahahaha setiap bulan lemah jadi gini	66333	Positive	17	1356	2022-01-22T13:38:39.042677Z	2022-01-22T13:38:39.042690Z	8.018
@SarahIzzatiG Esok ke start kerja? All the best Sawah!	66332	Positive	17	1355	2022-01-22T13:38:30.671049Z	2022-01-22T13:38:30.671063Z	1.344
Semalam baru tahu, maksud Peringgi ialah Orang Portugis. Melaka = Peringgi / Peringgit (Kampung Lubok Peringgi) P https://t.co/3HeSBcUPak	66331	Neutral	17	1354	2022-01-22T13:38:28.929335Z	2022-01-22T13:38:28.929348Z	2.959
Bill umobile sampai 17/5 ritu tapi lupa nak bayaq, harini baru teringat. Ni kalau lagi seminggu tak bayaq jenoh la https://t.co/maooolSyeS	66329	Negative	17	1352	2022-01-22T13:38:17.839217Z	2022-01-22T13:38:17.839244Z	1.819
#ICYMI #BuletinBernama : Pusat Pemberian Vaksin (PPV) industri pertama di Johor dijangka dibuka 16 Jun dikhususkan https://t.co/VqXvBh5MrT	66328	Neutral	17	1351	2022-01-22T13:38:15.619867Z	2022-01-22T13:38:15.619883Z	27.179
Hai guys! Singgah lah ke profile i, kat situ ada link ig utk brownies and cakes sedap. Special utk Pasir Gudang and Jb people!	66327	Positive	17	1350	2022-01-22T13:37:48.048373Z	2022-01-22T13:37:48.048390Z	2.152
Kenapa masih ada orang yang suka compare zaman dulu dengan zaman sekarang? Kita tak hidup lagi pada zaman dulu, so https://t.co/QD8o9Q3fI8	66326	Negative	17	1349	2022-01-22T13:37:45.541679Z	2022-01-22T13:37:45.541687Z	2.578
@min_muhaimin @syahmiibrahim Tu la tu kecoh benor deme ni	66325	Negative	17	1348	2022-01-22T13:37:42.524440Z	2022-01-22T13:37:42.524454Z	2.691
Baru saja mengirim foto @ Sintang, Kalimantan Barat, Indonesia https://t.co/O157XDzVQc	66324	Neutral	17	1347	2022-01-22T13:37:39.445825Z	2022-01-22T13:37:39.445837Z	2.922
Buruan ini dia bocoran update besok bundle gold royale free fire terbaru 2021. Penasaran langsung saja tonton ya gu https://t.co/ASmruWBWI5	66323	Neutral	17	1346	2022-01-22T13:37:36.168170Z	2022-01-22T13:37:36.168184Z	5.591
Punyalah lama tak dok berdiri ps dekat mall, semalam hunting starbucks kejap je tapi penatnya nauzubillah	66322	Negative	17	1345	2022-01-22T13:37:30.199508Z	2022-01-22T13:37:30.199522Z	2.754
@Alifhxkem Kasi burn	66321	Negative	17	1344	2022-01-22T13:37:27.054301Z	2022-01-22T13:37:27.054313Z	2.708
With kak ji&lt;3 #TreasureMakerSelcaDay #TeumeSelcaDay #TMSD #PARKJIHOON @treasuremembers https://t.co/WOkBfAdfu0	66320	Neutral	17	1343	2022-01-22T13:37:23.996328Z	2022-01-22T13:37:23.996341Z	1.508
Selamat Hari Raya ? https://t.co/E9NkZCVsFx	66319	Neutral	17	1342	2022-01-22T13:37:22.101085Z	2022-01-22T13:37:22.101100Z	1.055
Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan (Menko PMK) Muhadjir Effendy mengatakan, pengelolaan https://t.co/PFIv9eK9Em	66318	Neutral	17	1341	2022-01-22T13:37:20.747245Z	2022-01-22T13:37:20.747257Z	1.292
Mana pulaa dia dpt nom aku ni	66317	Negative	17	1340	2022-01-22T13:37:19.111624Z	2022-01-22T13:37:19.111634Z	1.468
@_pykachew Rupa tak menjamin kebahagiaan	66316	Negative	17	1339	2022-01-22T13:37:17.255074Z	2022-01-22T13:37:17.255089Z	2.396
@nnxhxzh nak g aner pun dok oleh. nak g aner pn dok oleh pegi hauk setesyenn kedah	66315	Negative	17	1338	2022-01-22T13:37:14.523156Z	2022-01-22T13:37:14.523170Z	2.701
Dia bagitahu ibu ayah dia yg dia minat aku budak subang nak pergi jumpa dulu . Kalau okay proceed tunang terus https://t.co/t0u5ckam5p	66314	Neutral	17	1337	2022-01-22T13:37:11.437106Z	2022-01-22T13:37:11.437121Z	3.898
Daulat Tuanku ...	66313	Neutral	17	1336	2022-01-22T13:37:07.177972Z	2022-01-22T13:37:07.177984Z	2.931
Ramai lepasan ipg nk smbung master tapi anda kena tahu, ada master pun gred gaji anda tk meningkat. Tapi ilmu anda https://t.co/GuHqL6LCAt	66312	Negative	17	1335	2022-01-22T13:37:03.904786Z	2022-01-22T13:37:03.904793Z	6.882
Kerajaan Pahang dan Kelantan guna alasan yg sama untuk tebang balak. Isunya mudah je. Cari la peluang kerja melalui aktiviti lain. Bukan rosakkan Alam Sekitar.	66311	Negative	17	1334	2022-01-22T13:36:56.667369Z	2022-01-22T13:36:56.667378Z	1.895
@thadfsafds banyak je org jual tp bukan org sarawak. kalau org sareak jual kita beli je sbb lapis dia cantik sekata	66310	Negative	17	1333	2022-01-22T13:36:54.403024Z	2022-01-22T13:36:54.403037Z	6.079
Haaa, yang buat aku tak kisah pasal poligami ni sebab sokmo over positif kot. Fikir dunia ni tak lamaaa dah, nak ma https://t.co/UL9wK3ZprN	66309	Negative	17	1332	2022-01-22T13:36:47.965062Z	2022-01-22T13:36:47.965072Z	2.969
@Tulippsssss Hahaha tiber masuk kepala ikan. Perli aku kan kes siang tadi ni dibawa2	66307	Neutral	17	1330	2022-01-22T13:36:41.776512Z	2022-01-22T13:36:41.776525Z	5.55
Meriahkan pagi anda dengan membaca jurnal.... Patient aku takde pagi ni..	66306	Neutral	17	1329	2022-01-22T13:36:35.863731Z	2022-01-22T13:36:35.863750Z	5.505
Dah agak dah komen dr dia.	66305	Negative	17	1328	2022-01-22T13:36:30.010876Z	2022-01-22T13:36:30.010887Z	1.786
Tak sangka boleh tengok video buat cake ni sampai habissss. Hahaa https://t.co/UnqBvsqN6K	66304	Positive	17	1327	2022-01-22T13:36:27.853602Z	2022-01-22T13:36:27.853616Z	3.53
Kapal laut ceroboh, kapal terbang ceroboh. Dan Malaysia masih tenang.	66303	Negative	17	1326	2022-01-22T13:36:23.974474Z	2022-01-22T13:36:23.974488Z	1.611
@IzzadZahari Tq bradah	66302	Positive	17	1325	2022-01-22T13:36:21.990268Z	2022-01-22T13:36:21.990280Z	1.127
I dont know how is it comes but, akhir2 ini kemana2 sendiri its not a problem to me. When I am going and found some https://t.co/Mo3JvnBN0T	66301	Negative	17	1324	2022-01-22T13:36:20.506146Z	2022-01-22T13:36:20.506159Z	2.004
Menurut Set Pol MB kedah, MB singgah di Juru sebab nak beli makanan sebelum masuk highway. RnR tutup. Beli siap-s https://t.co/CynfHeLPKZ	66300	Neutral	17	1323	2022-01-22T13:36:18.100341Z	2022-01-22T13:36:18.100360Z	3.378
Rider yang hantar kopi aku tumpah tinggal suku pun siap salahkan aku lagi. Katanya rushing nak gi solat Jumaat. Sia https://t.co/r9ZC8UeV45	66299	Negative	17	1322	2022-01-22T13:36:14.329107Z	2022-01-22T13:36:14.329120Z	2.527
Yt tok mintak pangkak batu	66298	Neutral	17	1321	2022-01-22T13:36:11.455973Z	2022-01-22T13:36:11.455986Z	2.902
Kenderaan yang dipercayai membawa Setiausaha Agung DAP, Lim Guan Eng memasuki Pintu 2 Istana Negara pada pukul 1.57 tengah hari tadi. Turut kelihatan Ahli Parlimen Bukit Mertajam, Steven Sim di dalam kenderaan tersebut itu. https://t.co/41biomVpF4	66297	Neutral	17	1320	2022-01-22T13:36:08.164057Z	2022-01-22T13:36:08.164093Z	1.778
mungkin dah insof	66296	Positive	17	1319	2022-01-22T13:36:06.021301Z	2022-01-22T13:36:06.021309Z	1.722
Back in 1996 my Dad bought his first single storey terrace house in Perak for only RM65K, with an income of RM2.8K per month. Beruntung generasi terdahulu. Harga rumah masih relevant dengan jumlah pendapatan mereka. Tidak seperti sekarang.	66295	Negative	17	1318	2022-01-22T13:36:03.970715Z	2022-01-22T13:36:03.970731Z	2.372
Nanti lah.. Nak khabar ngan member di Bintulu. https://t.co/j6IuxRx6JD	66294	Neutral	17	1317	2022-01-22T13:36:01.245233Z	2022-01-22T13:36:01.245245Z	2.108
Bukan anak Tawau pun bulih retweet! Heheh...	66292	Positive	17	1315	2022-01-22T13:35:51.627779Z	2022-01-22T13:35:51.627791Z	3.954
@Topanesta Kekayaan milik siapa @IkhsanMohd ?	66291	Neutral	17	1314	2022-01-22T13:35:47.319640Z	2022-01-22T13:35:47.319654Z	1.974
Petugas Pejabat Kesihatan Daerah Kuala Kraitelah menaiki bot selama 45 minit dengan membawa vaksin COVID-19 untuk https://t.co/mgV9MUbgA9	66290	Neutral	17	1313	2022-01-22T13:35:44.998783Z	2022-01-22T13:35:44.998791Z	8.168
@InfoRasional @Kemenag_RI Oalahh ini toh alasannya, Dana Haji Aman #StopHoaxDanaHaji	66289	Positive	17	1312	2022-01-22T13:35:36.431463Z	2022-01-22T13:35:36.431490Z	4.782
Kawan i single &amp; ready to mingle.(serious relationship) - beauty with brain insyaAllah bakal anak2 pintar since IQ anak dipengaruhi oleh ibu - pandai masak - currently works in kulim, kedah, asal Selangor. Go dm her if interested @_wnina Semoga berjumpa jodoh @TwtJodohMY https://t.co/nVf925B4IT	66288	Positive	17	1311	2022-01-22T13:35:31.291533Z	2022-01-22T13:35:31.291545Z	1.73
Semoga mendapat result yang terbaik buat adik2 #SPM2020	66287	Positive	17	1310	2022-01-22T13:35:29.192859Z	2022-01-22T13:35:29.192873Z	1.257
Orang nampak aku kuat tapi tak pon. Letih hari hari kena cocok ambik darah.	66286	Negative	17	1309	2022-01-22T13:35:27.560315Z	2022-01-22T13:35:27.560330Z	2.714
31/5/2021 - (R07) Kerja-kerja penyenggaraan longkang di laluan FT190, Jalan Bukit Kemuning, daerah Klang #TeamRoadcare https://t.co/vHc4YUjoKo	66285	Neutral	17	1308	2022-01-22T13:35:24.508790Z	2022-01-22T13:35:24.508805Z	1.681
@LinaKlasik Itu bukan mendoakan itu mengaibkan sudah. Suka2 post itu ini tanpa kenenaran lagi tu. banggang bah	66284	Negative	17	1307	2022-01-22T13:35:22.468081Z	2022-01-22T13:35:22.468095Z	2.588
@Deepthr97178341 Dkt Mana ye	66283	Neutral	17	1306	2022-01-22T13:35:19.553356Z	2022-01-22T13:35:19.553370Z	1.724
Aku pernah time lari dgn @wanyrazak. Ingat nak acah tenang lari depan anjing. Anjing ada la dlm 2 3 ekor. Kot lari https://t.co/Keo9tdmY9P	66282	Neutral	17	1305	2022-01-22T13:35:17.463916Z	2022-01-22T13:35:17.463928Z	2.941
@nienacrina @adawieyarhh Yup2 total registration tinggi tp rollout lambat (bukan selangor ja satu Malaysia jugak).. https://t.co/XuwnWSJE1v	66281	Negative	17	1304	2022-01-22T13:35:14.133924Z	2022-01-22T13:35:14.133937Z	5.634
